,0
2142,0.22
2143,0.29
2144,0.0
2145,0.24
2146,0.09
2147,0.38
2148,0.07
2149,0.29
2150,0.09
2151,0.15
2152,0.47
2153,0.07
2154,0.71
2155,0.09
2156,0.76
2157,0.31
2158,0.22
2159,0.34
2160,0.07
2161,0.62
2162,0.05
2163,0.51
2164,0.14
2165,0.32
2166,0.1
2167,0.37
2168,0.3
2169,0.32
2170,0.49
2171,0.46
2172,0.13
2173,0.18
2174,0.12
2175,0.27
2176,0.44
2177,0.34
2178,0.12
2179,0.63
2180,0.13
2181,0.51
2182,0.55
2183,0.11
2184,0.73
2185,0.09
2186,0.05
2187,0.21
2188,0.12
2189,0.32
2190,0.13
2191,0.19
2192,0.15
2193,0.07
2194,0.0
2195,0.16
2196,0.31
2197,0.35
2198,0.08
2199,0.76
2200,0.09
2201,0.03
2202,0.83
2203,0.13
2204,0.17
2205,0.38
2206,0.0
2207,0.06
2208,0.11
2209,0.02
2210,0.12
2211,0.02
2212,0.34
2213,0.37
2214,0.19
2215,0.29
2216,0.17
2217,0.03
2218,0.75
2219,0.05
2220,0.23
2221,0.25
2222,0.41
2223,0.14
2224,0.1
2225,0.44
2226,0.48
2227,0.14
2228,0.07
2229,0.6
2230,0.67
2231,0.86
2232,0.29
2233,0.36
2234,0.18
2235,0.42
2236,0.32
2237,0.04
2238,0.19
2239,0.05
2240,0.64
2241,0.1
2242,0.2
2243,0.64
2244,0.13
2245,0.59
2246,0.51
2247,0.13
2248,0.37
2249,0.05
2250,0.06
2251,0.01
2252,0.22
2253,0.12
2254,0.48
2255,0.34
2256,0.18
2257,0.02
2258,0.1
2259,0.06
2260,0.59
2261,0.28
2262,0.15
2263,0.04
2264,0.38
2265,0.5
2266,0.76
2267,0.27
2268,0.05
2269,0.16
2270,0.3
2271,0.11
2272,0.14
2273,0.21
2274,0.03
2275,0.28
2276,0.2
2277,0.42
2278,0.4
2279,0.23
2280,0.17
2281,0.38
2282,0.23
2283,0.35
2284,0.03
2285,0.13
2286,0.13
2287,0.36
2288,0.18
2289,0.02
2290,0.41
2291,0.15
2292,0.17
2293,0.51
2294,0.33
2295,0.27
2296,0.1
2297,0.38
2298,0.07
2299,0.05
2300,0.54
2301,0.02
2302,0.08
2303,0.3
2304,0.49
2305,0.23
2306,0.11
2307,0.04
2308,0.18
2309,0.39
2310,0.55
2311,0.61
2312,0.3
2313,0.02
2314,0.59
2315,0.23
2316,0.09
2317,0.07
2318,0.35
2319,0.11
2320,0.44
2321,0.28
2322,0.64
2323,0.1
2324,0.14
2325,0.49
2326,0.44
2327,0.5
2328,0.08
2329,0.04
2330,0.13
2331,0.67
2332,0.5
2333,0.13
2334,0.33
2335,0.32
2336,0.42
2337,0.09
2338,0.11
2339,0.07
2340,0.28
2341,0.05
2342,0.05
2343,0.05
2344,0.36
2345,0.17
2346,0.39
2347,0.06
2348,0.28
2349,0.31
2350,0.02
2351,0.49
2352,0.26
2353,0.09
2354,0.14
2355,0.52
2356,0.06
2357,0.63
2358,0.37
2359,0.1
2360,0.49
2361,0.14
2362,0.34
2363,0.25
2364,0.02
2365,0.11
2366,0.11
2367,0.37
2368,0.72
2369,0.23
2370,0.24
2371,0.3
2372,0.05
2373,0.41
2374,0.05
2375,0.11
2376,0.42
2377,0.01
2378,0.16
2379,0.08
2380,0.06
2381,0.1
2382,0.03
2383,0.36
2384,0.58
2385,0.7
2386,0.19
2387,0.07
2388,0.02
2389,0.59
2390,0.38
2391,0.07
2392,0.25
2393,0.08
2394,0.14
2395,0.09
2396,0.13
2397,0.24
2398,0.04
2399,0.51
2400,0.01
2401,0.21
2402,0.05
2403,0.69
2404,0.7
2405,0.09
2406,0.34
2407,0.34
2408,0.06
2409,0.13
2410,0.78
2411,0.24
2412,0.39
2413,0.03
2414,0.23
2415,0.21
2416,0.74
2417,0.4
2418,0.19
2419,0.03
2420,0.55
2421,0.28
2422,0.14
2423,0.06
2424,0.33
2425,0.63
2426,0.13
2427,0.56
2428,0.15
2429,0.14
2430,0.74
2431,0.72
2432,0.02
2433,0.15
2434,0.04
2435,0.48
2436,0.24
2437,0.03
2438,0.33
2439,0.27
2440,0.12
2441,0.1
2442,0.27
2443,0.28
2444,0.23
2445,0.08
2446,0.12
2447,0.62
2448,0.24
2449,0.23
2450,0.12
2451,0.79
2452,0.32
2453,0.3
2454,0.61
2455,0.47
2456,0.02
2457,0.19
2458,0.8
2459,0.13
2460,0.56
2461,0.27
2462,0.0
2463,0.19
2464,0.0
2465,0.15
2466,0.35
2467,0.16
2468,0.29
2469,0.16
2470,0.08
2471,0.43
2472,0.24
2473,0.19
2474,0.29
2475,0.11
2476,0.42
2477,0.11
2478,0.03
2479,0.28
2480,0.09
2481,0.11
2482,0.16
2483,0.14
2484,0.15
2485,0.1
2486,0.07
2487,0.11
2488,0.05
2489,0.31
2490,0.04
2491,0.57
2492,0.21
2493,0.22
2494,0.07
2495,0.21
2496,0.12
2497,0.32
2498,0.07
2499,0.34
2500,0.37
2501,0.25
2502,0.16
2503,0.23
2504,0.64
2505,0.11
2506,0.41
2507,0.45
2508,0.12
2509,0.05
2510,0.13
2511,0.42
2512,0.08
2513,0.37
2514,0.77
2515,0.4
2516,0.39
2517,0.11
2518,0.01
2519,0.07
2520,0.16
2521,0.22
2522,0.55
2523,0.15
2524,0.28
2525,0.25
2526,0.15
2527,0.21
2528,0.01
2529,0.15
2530,0.08
2531,0.08
2532,0.44
2533,0.09
2534,0.05
2535,0.11
2536,0.25
2537,0.2
2538,0.16
2539,0.38
2540,0.34
2541,0.34
2542,0.2
2543,0.03
2544,0.02
2545,0.62
2546,0.09
2547,0.18
2548,0.18
2549,0.14
2550,0.37
2551,0.27
2552,0.42
2553,0.24
2554,0.83
2555,0.42
2556,0.27
2557,0.3
2558,0.02
2559,0.08
2560,0.07
2561,0.48
2562,0.05
2563,0.29
2564,0.21
2565,0.71
2566,0.41
2567,0.35
2568,0.46
2569,0.43
2570,0.09
2571,0.08
2572,0.32
2573,0.17
2574,0.09
2575,0.37
2576,0.02
2577,0.53
2578,0.38
2579,0.4
2580,0.16
2581,0.1
2582,0.39
2583,0.1
2584,0.21
2585,0.1
2586,0.12
2587,0.33
2588,0.09
2589,0.14
2590,0.26
2591,0.15
2592,0.33
2593,0.36
2594,0.14
2595,0.26
2596,0.59
2597,0.63
2598,0.2
2599,0.16
2600,0.36
2601,0.22
2602,0.33
2603,0.41
2604,0.23
2605,0.03
2606,0.53
2607,0.51
2608,0.94
2609,0.17
2610,0.09
2611,0.29
2612,0.08
2613,0.1
2614,0.3
2615,0.16
2616,0.29
2617,0.13
2618,0.21
2619,0.1
2620,0.39
2621,0.31
2622,0.09
2623,0.07
2624,0.14
2625,0.05
2626,0.05
2627,0.15
2628,0.07
2629,0.18
2630,0.04
2631,0.13
2632,0.56
2633,0.1
2634,0.08
2635,0.1
2636,0.08
2637,0.21
2638,0.12
2639,0.19
2640,0.21
2641,0.1
2642,0.44
2643,0.43
2644,0.37
2645,0.15
2646,0.54
2647,0.03
2648,0.35
2649,0.09
2650,0.02
2651,0.04
2652,0.68
2653,0.16
2654,0.11
2655,0.31
2656,0.39
2657,0.13
2658,0.15
2659,0.35
2660,0.42
2661,0.39
2662,0.33
2663,0.2
2664,0.24
2665,0.41
2666,0.42
2667,0.21
2668,0.14
2669,0.09
2670,0.37
2671,0.4
2672,0.3
2673,0.16
2674,0.09
2675,0.12
2676,0.52
2677,0.07
2678,0.0
2679,0.19
2680,0.19
2681,0.48
2682,0.27
2683,0.12
2684,0.27
2685,0.27
2686,0.05
2687,0.51
2688,0.11
2689,0.16
2690,0.14
2691,0.23
2692,0.04
2693,0.84
2694,0.3
2695,0.42
2696,0.08
2697,0.21
2698,0.59
2699,0.48
2700,0.15
2701,0.43
2702,0.26
2703,0.02
2704,0.11
2705,0.32
2706,0.06
2707,0.17
2708,0.05
2709,0.22
2710,0.46
2711,0.25
2712,0.19
2713,0.04
2714,0.66
2715,0.09
2716,0.58
2717,0.11
2718,0.01
2719,0.48
2720,0.09
2721,0.29
2722,0.03
2723,0.16
2724,0.23
2725,0.51
2726,0.14
2727,0.23
2728,0.05
2729,0.46
2730,0.09
2731,0.49
2732,0.13
2733,0.38
2734,0.03
2735,0.66
2736,0.59
2737,0.28
2738,0.47
2739,0.64
2740,0.39
2741,0.16
2742,0.47
2743,0.28
2744,0.07
2745,0.36
2746,0.1
2747,0.31
2748,0.25
2749,0.05
2750,0.13
2751,0.03
2752,0.12
2753,0.23
2754,0.58
2755,0.13
2756,0.01
2757,0.2
2758,0.28
2759,0.1
2760,0.62
2761,0.21
2762,0.34
2763,0.21
2764,0.43
2765,0.07
2766,0.03
2767,0.21
2768,0.04
2769,0.34
2770,0.07
2771,0.29
2772,0.69
2773,0.11
2774,0.18
2775,0.1
2776,0.24
2777,0.31
2778,0.68
2779,0.19
2780,0.17
2781,0.45
2782,0.44
2783,0.34
2784,0.16
2785,0.26
2786,0.26
2787,0.1
2788,0.39
2789,0.17
2790,0.14
2791,0.41
2792,0.14
2793,0.48
2794,0.19
2795,0.06
2796,0.27
2797,0.44
2798,0.18
2799,0.21
2800,0.09
2801,0.17
2802,0.06
2803,0.06
2804,0.11
2805,0.36
2806,0.92
2807,0.08
2808,0.6
2809,0.02
2810,0.02
2811,0.36
2812,0.18
2813,0.55
2814,0.16
2815,0.13
2816,0.08
2817,0.31
2818,0.53
2819,0.27
2820,0.05
2821,0.21
2822,0.04
2823,0.05
2824,0.54
2825,0.82
2826,0.35
2827,0.38
2828,0.15
2829,0.21
2830,0.09
2831,0.24
2832,0.06
2833,0.69
2834,0.13
2835,0.03
2836,0.02
2837,0.33
2838,0.14
2839,0.17
2840,0.18
2841,0.13
2842,0.23
2843,0.4
2844,0.08
2845,0.27
2846,0.34
2847,0.09
2848,0.41
2849,0.39
2850,0.2
2851,0.15
2852,0.2
2853,0.64
2854,0.12
2855,0.14
2856,0.1
2857,0.48
2858,0.63
2859,0.76
2860,0.17
2861,0.38
2862,0.12
2863,0.11
2864,0.21
2865,0.56
2866,0.24
2867,0.12
2868,0.77
2869,0.11
2870,0.64
2871,0.3
2872,0.2
2873,0.38
2874,0.49
2875,0.08
2876,0.49
2877,0.02
2878,0.3
2879,0.12
2880,0.03
2881,0.75
2882,0.65
2883,0.28
2884,0.09
2885,0.47
2886,0.16
2887,0.5
2888,0.38
2889,0.14
2890,0.1
2891,0.28
2892,0.38
2893,0.01
2894,0.13
2895,0.16
2896,0.46
2897,0.36
2898,0.15
2899,0.59
2900,0.18
2901,0.11
2902,0.45
2903,0.24
2904,0.29
2905,0.27
2906,0.55
2907,0.05
2908,0.26
2909,0.18
2910,0.09
2911,0.19
2912,0.18
2913,0.1
2914,0.22
2915,0.15
2916,0.7
2917,0.39
2918,0.16
2919,0.64
2920,0.07
2921,0.29
2922,0.23
2923,0.0
2924,0.53
2925,0.5
2926,0.2
2927,0.18
2928,0.11
2929,0.08
2930,0.04
2931,0.03
2932,0.29
2933,0.08
2934,0.48
2935,0.29
2936,0.43
2937,0.1
2938,0.07
2939,0.05
2940,0.03
2941,0.19
2942,0.36
2943,0.07
2944,0.03
2945,0.84
2946,0.59
2947,0.4
2948,0.0
2949,0.51
2950,0.4
2951,0.02
2952,0.25
2953,0.65
2954,0.02
2955,0.15
2956,0.08
2957,0.22
2958,0.06
2959,0.38
2960,0.08
2961,0.08
2962,0.65
2963,0.0
2964,0.03
2965,0.25
2966,0.13
2967,0.54
2968,0.64
2969,0.12
2970,0.3
2971,0.4
2972,0.04
2973,0.11
2974,0.06
2975,0.13
2976,0.0
2977,0.09
2978,0.34
2979,0.0
2980,0.48
2981,0.39
2982,0.21
2983,0.09
2984,0.17
2985,0.1
2986,0.13
2987,0.03
2988,0.04
2989,0.09
2990,0.12
2991,0.42
2992,0.1
2993,0.41
2994,0.19
2995,0.11
2996,0.46
2997,0.48
2998,0.08
2999,0.52
3000,0.26
3001,0.26
3002,0.14
3003,0.85
3004,0.43
3005,0.39
3006,0.34
3007,0.17
3008,0.15
3009,0.44
3010,0.23
3011,0.22
3012,0.04
3013,0.38
3014,0.19
3015,0.92
3016,0.26
3017,0.52
3018,0.05
3019,0.22
3020,0.09
3021,0.46
3022,0.45
3023,0.28
3024,0.29
3025,0.15
3026,0.04
3027,0.54
3028,0.08
3029,0.19
3030,0.16
3031,0.15
3032,0.76
3033,0.34
3034,0.44
3035,0.21
3036,0.27
3037,0.08
3038,0.04
3039,0.26
3040,0.37
3041,0.28
3042,0.12
3043,0.25
3044,0.67
3045,0.3
3046,0.26
3047,0.73
3048,0.4
3049,0.26
3050,0.17
3051,0.5
3052,0.25
3053,0.14
3054,0.23
3055,0.2
3056,0.37
3057,0.23
3058,0.24
3059,0.31
3060,0.14
3061,0.29
3062,0.31
3063,0.02
3064,0.25
3065,0.08
3066,0.06
3067,0.13
3068,0.04
3069,0.4
3070,0.09
3071,0.28
3072,0.18
3073,0.04
3074,0.12
3075,0.29
3076,0.14
3077,0.02
3078,0.29
3079,0.06
3080,0.04
3081,0.09
3082,0.32
3083,0.12
3084,0.06
3085,0.32
3086,0.05
3087,0.08
3088,0.18
3089,0.26
3090,0.03
3091,0.7
3092,0.63
3093,0.39
3094,0.44
3095,0.4
3096,0.04
3097,0.21
3098,0.13
3099,0.66
3100,0.06
3101,0.06
3102,0.21
3103,0.31
3104,0.22
3105,0.05
3106,0.11
3107,0.48
3108,0.29
3109,0.09
3110,0.41
3111,0.28
3112,0.3
3113,0.53
3114,0.4
3115,0.47
3116,0.14
3117,0.42
3118,0.16
3119,0.18
3120,0.19
3121,0.28
3122,0.08
3123,0.03
3124,0.04
3125,0.21
3126,0.27
3127,0.08
3128,0.07
3129,0.18
3130,0.59
3131,0.17
3132,0.22
3133,0.57
3134,0.1
3135,0.16
3136,0.27
3137,0.2
3138,0.65
3139,0.06
3140,0.2
3141,0.49
3142,0.18
3143,0.52
3144,0.08
3145,0.26
3146,0.13
3147,0.06
3148,0.45
3149,0.07
3150,0.36
3151,0.09
3152,0.25
3153,0.18
3154,0.54
3155,0.33
3156,0.5
3157,0.33
3158,0.02
3159,0.59
3160,0.21
3161,0.2
3162,0.15
3163,0.02
3164,0.2
3165,0.29
3166,0.35
3167,0.02
3168,0.32
3169,0.16
3170,0.03
3171,0.19
3172,0.17
3173,0.16
3174,0.19
3175,0.39
3176,0.41
3177,0.32
3178,0.2
3179,0.76
3180,0.34
3181,0.16
3182,0.18
3183,0.18
3184,0.05
3185,0.81
3186,0.29
3187,0.1
3188,0.16
3189,0.06
3190,0.42
3191,0.35
3192,0.35
3193,0.22
3194,0.35
3195,0.03
3196,0.25
3197,0.21
3198,0.65
3199,0.09
3200,0.04
3201,0.41
3202,0.06
3203,0.11
3204,0.57
3205,0.03
3206,0.43
3207,0.11
3208,0.12
3209,0.29
3210,0.42
3211,0.13
3212,0.48
3213,0.13
3214,0.14
3215,0.11
3216,0.06
3217,0.19
3218,0.29
3219,0.4
3220,0.32
3221,0.41
3222,0.47
3223,0.05
3224,0.07
3225,0.05
3226,0.02
3227,0.21
3228,0.32
3229,0.22
3230,0.15
3231,0.48
3232,0.32
3233,0.2
3234,0.21
3235,0.11
3236,0.39
3237,0.14
3238,0.44
3239,0.74
3240,0.34
3241,0.22
3242,0.22
3243,0.21
3244,0.06
3245,0.48
3246,0.02
3247,0.23
3248,0.03
3249,0.43
3250,0.61
3251,0.05
3252,0.3
3253,0.03
3254,0.51
3255,0.43
3256,0.26
3257,0.64
3258,0.36
3259,0.02
3260,0.18
3261,0.05
3262,0.05
3263,0.11
3264,0.36
3265,0.08
3266,0.71
3267,0.06
3268,0.55
3269,0.18
3270,0.39
3271,0.15
3272,0.03
3273,0.24
3274,0.32
3275,0.1
3276,0.16
3277,0.23
3278,0.01
3279,0.12
3280,0.13
3281,0.16
3282,0.32
3283,0.18
3284,0.05
3285,0.27
3286,0.08
3287,0.27
3288,0.37
3289,0.73
3290,0.04
3291,0.22
3292,0.48
3293,0.15
3294,0.09
3295,0.21
3296,0.1
3297,0.09
3298,0.27
3299,0.05
3300,0.17
3301,0.33
3302,0.7
3303,0.06
3304,0.04
3305,0.07
3306,0.03
3307,0.13
3308,0.17
3309,0.4
3310,0.23
3311,0.32
3312,0.29
3313,0.19
3314,0.08
3315,0.02
3316,0.62
3317,0.38
3318,0.09
3319,0.16
3320,0.52
3321,0.25
3322,0.17
3323,0.1
3324,0.68
3325,0.1
3326,0.25
3327,0.2
3328,0.2
3329,0.1
3330,0.03
3331,0.16
3332,0.18
3333,0.41
3334,0.54
3335,0.26
3336,0.09
3337,0.41
3338,0.02
3339,0.24
3340,0.06
3341,0.76
3342,0.54
3343,0.72
3344,0.57
3345,0.12
3346,0.1
3347,0.1
3348,0.45
3349,0.15
3350,0.31
3351,0.08
3352,0.53
3353,0.1
3354,0.13
3355,0.02
3356,0.38
3357,0.65
3358,0.04
3359,0.34
3360,0.62
3361,0.07
3362,0.51
3363,0.18
3364,0.28
3365,0.46
3366,0.44
3367,0.04
3368,0.26
3369,0.14
3370,0.3
3371,0.18
3372,0.06
3373,0.05
3374,0.03
3375,0.12
3376,0.46
3377,0.64
3378,0.34
3379,0.02
3380,0.69
3381,0.25
3382,0.18
3383,0.08
3384,0.55
3385,0.17
3386,0.02
3387,0.16
3388,0.51
3389,0.39
3390,0.13
3391,0.01
3392,0.12
3393,0.09
3394,0.4
3395,0.61
3396,0.45
3397,0.37
3398,0.12
3399,0.29
3400,0.09
3401,0.35
3402,0.31
3403,0.13
3404,0.34
3405,0.21
3406,0.02
3407,0.32
3408,0.19
3409,0.0
3410,0.25
3411,0.18
3412,0.38
3413,0.06
3414,0.33
3415,0.27
3416,0.31
3417,0.3
3418,0.02
3419,0.19
3420,0.24
3421,0.1
3422,0.56
3423,0.09
3424,0.52
3425,0.07
3426,0.1
3427,0.14
3428,0.35
3429,0.09
3430,0.11
3431,0.58
3432,0.26
3433,0.13
3434,0.31
3435,0.26
3436,0.07
3437,0.06
3438,0.13
3439,0.45
3440,0.28
3441,0.05
3442,0.06
3443,0.24
3444,0.08
3445,0.01
3446,0.03
3447,0.58
3448,0.13
3449,0.13
3450,0.24
3451,0.2
3452,0.42
3453,0.26
3454,0.26
3455,0.25
3456,0.15
3457,0.62
3458,0.4
3459,0.11
3460,0.36
3461,0.54
3462,0.16
3463,0.47
3464,0.02
3465,0.84
3466,0.11
3467,0.18
3468,0.11
3469,0.19
3470,0.35
3471,0.07
3472,0.38
3473,0.26
3474,0.12
3475,0.28
3476,0.18
3477,0.25
3478,0.32
3479,0.07
3480,0.44
3481,0.54
3482,0.33
3483,0.26
3484,0.69
3485,0.31
3486,0.41
3487,0.16
3488,0.1
3489,0.18
3490,0.18
3491,0.78
3492,0.23
3493,0.11
3494,0.39
3495,0.14
3496,0.1
3497,0.06
3498,0.53
3499,0.69
3500,0.49
3501,0.11
3502,0.03
3503,0.3
3504,0.23
3505,0.22
3506,0.15
3507,0.25
3508,0.04
3509,0.01
3510,0.15
3511,0.07
3512,0.69
3513,0.04
3514,0.09
3515,0.41
3516,0.29
3517,0.41
3518,0.15
3519,0.02
3520,0.1
3521,0.17
3522,0.49
3523,0.54
3524,0.39
3525,0.07
3526,0.04
3527,0.57
3528,0.17
3529,0.02
3530,0.03
3531,0.33
3532,0.46
3533,0.28
3534,0.07
3535,0.28
3536,0.28
3537,0.2
3538,0.18
3539,0.53
3540,0.1
3541,0.25
3542,0.39
3543,0.13
3544,0.17
3545,0.38
3546,0.26
3547,0.28
3548,0.34
3549,0.14
3550,0.36
3551,0.52
3552,0.02
3553,0.06
3554,0.41
3555,0.18
3556,0.04
3557,0.01
3558,0.13
3559,0.01
3560,0.01
3561,0.17
3562,0.47
3563,0.29
3564,0.13
3565,0.11
3566,0.24
3567,0.13
3568,0.09
3569,0.08
3570,0.05
3571,0.13
3572,0.1
3573,0.69
3574,0.71
3575,0.21
3576,0.03
3577,0.41
3578,0.31
3579,0.56
3580,0.64
3581,0.13
3582,0.02
3583,0.14
3584,0.02
3585,0.69
3586,0.02
3587,0.06
3588,0.42
3589,0.08
3590,0.06
3591,0.09
3592,0.25
3593,0.35
3594,0.09
3595,0.05
3596,0.01
3597,0.05
3598,0.68
3599,0.29
3600,0.18
3601,0.28
3602,0.31
3603,0.07
3604,0.09
3605,0.36
3606,0.22
3607,0.33
3608,0.81
3609,0.14
3610,0.42
3611,0.09
3612,0.25
3613,0.52
3614,0.28
3615,0.13
3616,0.11
3617,0.28
3618,0.16
3619,0.13
3620,0.4
3621,0.61
3622,0.52
3623,0.14
3624,0.54
3625,0.08
3626,0.11
3627,0.6
3628,0.26
3629,0.2
3630,0.13
3631,0.13
3632,0.13
3633,0.39
3634,0.07
3635,0.02
3636,0.54
3637,0.16
3638,0.24
3639,0.07
3640,0.3
3641,0.19
3642,0.17
3643,0.41
3644,0.03
3645,0.35
3646,0.27
3647,0.11
3648,0.15
3649,0.04
3650,0.1
3651,0.19
3652,0.53
3653,0.29
3654,0.59
3655,0.35
3656,0.62
3657,0.45
3658,0.63
3659,0.03
3660,0.02
3661,0.44
3662,0.61
3663,0.29
3664,0.05
3665,0.22
3666,0.44
3667,0.47
3668,0.16
3669,0.17
3670,0.23
3671,0.03
3672,0.07
3673,0.06
3674,0.16
3675,0.38
3676,0.32
3677,0.05
3678,0.14
3679,0.37
3680,0.11
3681,0.43
3682,0.69
3683,0.02
3684,0.29
3685,0.55
3686,0.13
3687,0.12
3688,0.04
3689,0.3
3690,0.25
3691,0.37
3692,0.1
3693,0.09
3694,0.07
3695,0.14
3696,0.04
3697,0.06
3698,0.25
3699,0.05
3700,0.06
3701,0.43
3702,0.04
3703,0.28
3704,0.45
3705,0.31
3706,0.2
3707,0.11
3708,0.26
3709,0.22
3710,0.19
3711,0.32
3712,0.19
3713,0.26
3714,0.05
3715,0.27
3716,0.57
3717,0.79
3718,0.08
3719,0.06
3720,0.41
3721,0.21
3722,0.29
3723,0.08
3724,0.21
3725,0.2
3726,0.1
3727,0.36
3728,0.16
3729,0.03
3730,0.6
3731,0.2
3732,0.26
3733,0.18
3734,0.41
3735,0.2
3736,0.66
3737,0.24
3738,0.24
3739,0.25
3740,0.18
3741,0.07
3742,0.07
3743,0.2
3744,0.28
3745,0.15
3746,0.21
3747,0.62
3748,0.3
3749,0.01
3750,0.12
3751,0.45
3752,0.2
3753,0.02
3754,0.39
3755,0.25
3756,0.02
3757,0.41
3758,0.17
3759,0.16
3760,0.34
3761,0.17
3762,0.09
3763,0.33
3764,0.59
3765,0.34
3766,0.3
3767,0.47
3768,0.55
3769,0.68
3770,0.29
3771,0.1
3772,0.4
3773,0.35
3774,0.17
3775,0.04
3776,0.24
3777,0.11
3778,0.16
3779,0.41
3780,0.68
3781,0.06
3782,0.11
3783,0.19
3784,0.18
3785,0.15
3786,0.11
3787,0.16
3788,0.06
3789,0.16
3790,0.26
3791,0.27
3792,0.32
3793,0.43
3794,0.07
3795,0.36
3796,0.22
3797,0.29
3798,0.26
3799,0.13
3800,0.25
3801,0.06
3802,0.14
3803,0.04
3804,0.71
3805,0.16
3806,0.31
3807,0.09
3808,0.04
3809,0.03
3810,0.35
3811,0.17
3812,0.69
3813,0.49
3814,0.41
3815,0.24
3816,0.42
3817,0.28
3818,0.13
3819,0.21
3820,0.12
3821,0.29
3822,0.1
3823,0.2
3824,0.03
3825,0.19
3826,0.43
3827,0.03
3828,0.01
3829,0.07
3830,0.38
3831,0.16
3832,0.41
3833,0.25
3834,0.73
3835,0.39
3836,0.15
3837,0.17
3838,0.08
3839,0.03
3840,0.16
3841,0.4
3842,0.67
3843,0.04
3844,0.45
3845,0.24
3846,0.08
3847,0.13
3848,0.09
3849,0.09
3850,0.09
3851,0.14
3852,0.53
3853,0.33
3854,0.16
3855,0.26
3856,0.46
3857,0.08
3858,0.05
3859,0.23
3860,0.35
3861,0.22
3862,0.01
3863,0.03
3864,0.1
3865,0.14
3866,0.17
3867,0.12
3868,0.52
3869,0.21
3870,0.48
3871,0.5
3872,0.09
3873,0.21
3874,0.1
3875,0.11
3876,0.34
3877,0.43
3878,0.13
3879,0.03
3880,0.32
3881,0.36
3882,0.23
3883,0.38
3884,0.37
3885,0.16
3886,0.06
3887,0.6
3888,0.09
3889,0.53
3890,0.23
3891,0.2
3892,0.39
3893,0.19
3894,0.64
3895,0.03
3896,0.02
3897,0.26
3898,0.79
3899,0.28
3900,0.16
3901,0.15
3902,0.04
3903,0.01
3904,0.33
3905,0.33
3906,0.1
3907,0.18
3908,0.37
3909,0.03
3910,0.37
3911,0.1
3912,0.4
3913,0.43
3914,0.16
3915,0.41
3916,0.02
3917,0.04
3918,0.11
3919,0.36
3920,0.02
3921,0.33
3922,0.41
3923,0.15
3924,0.36
3925,0.2
3926,0.29
3927,0.27
3928,0.11
3929,0.05
3930,0.58
3931,0.09
3932,0.27
3933,0.13
3934,0.11
3935,0.36
3936,0.38
3937,0.0
3938,0.15
3939,0.31
3940,0.44
3941,0.36
3942,0.5
3943,0.38
3944,0.27
3945,0.56
3946,0.23
3947,0.41
3948,0.24
3949,0.05
3950,0.29
3951,0.04
3952,0.45
3953,0.12
3954,0.43
3955,0.33
3956,0.07
3957,0.35
3958,0.18
3959,0.25
3960,0.01
3961,0.09
3962,0.15
3963,0.07
3964,0.36
3965,0.27
3966,0.5
3967,0.11
3968,0.33
3969,0.12
3970,0.3
3971,0.18
3972,0.04
3973,0.16
3974,0.08
3975,0.43
3976,0.52
3977,0.41
3978,0.17
3979,0.53
3980,0.5
3981,0.34
3982,0.1
3983,0.4
3984,0.04
3985,0.59
3986,0.18
3987,0.26
3988,0.1
3989,0.12
3990,0.08
3991,0.92
3992,0.07
3993,0.07
3994,0.34
3995,0.27
3996,0.29
3997,0.2
3998,0.03
3999,0.01
4000,0.51
4001,0.17
4002,0.12
4003,0.22
4004,0.51
4005,0.1
4006,0.07
4007,0.09
4008,0.01
4009,0.46
4010,0.12
4011,0.06
4012,0.31
4013,0.53
4014,0.66
4015,0.06
4016,0.03
4017,0.2
4018,0.28
4019,0.23
4020,0.95
4021,0.09
4022,0.62
4023,0.94
4024,0.04
4025,0.18
4026,0.09
4027,0.18
4028,0.16
4029,0.3
4030,0.15
4031,0.37
4032,0.07
4033,0.41
4034,0.07
4035,0.03
4036,0.64
4037,0.47
4038,0.47
4039,0.12
4040,0.15
4041,0.38
4042,0.5
4043,0.28
4044,0.07
4045,0.63
4046,0.31
4047,0.53
4048,0.39
4049,0.28
4050,0.16
4051,0.27
4052,0.2
4053,0.05
4054,0.08
4055,0.25
4056,0.08
4057,0.18
4058,0.16
4059,0.59
4060,0.11
4061,0.09
4062,0.58
4063,0.07
4064,0.04
4065,0.07
4066,0.43
4067,0.29
4068,0.27
4069,0.29
4070,0.21
4071,0.1
4072,0.05
4073,0.24
4074,0.09
4075,0.09
4076,0.07
4077,0.26
4078,0.05
4079,0.66
4080,0.13
4081,0.44
4082,0.07
4083,0.36
4084,0.12
4085,0.24
4086,0.07
4087,0.1
4088,0.64
4089,0.2
4090,0.12
4091,0.71
4092,0.19
4093,0.31
4094,0.52
4095,0.09
4096,0.25
4097,0.14
4098,0.31
4099,0.51
4100,0.16
4101,0.57
4102,0.33
4103,0.17
4104,0.01
4105,0.22
4106,0.2
4107,0.06
4108,0.05
4109,0.52
4110,0.13
4111,0.22
4112,0.47
4113,0.25
4114,0.4
4115,0.71
4116,0.16
4117,0.25
4118,0.06
4119,0.5
4120,0.43
4121,0.07
4122,0.03
4123,0.18
4124,0.45
4125,0.03
4126,0.32
4127,0.07
4128,0.03
4129,0.34
4130,0.0
4131,0.08
4132,0.04
4133,0.29
4134,0.02
4135,0.43
4136,0.31
4137,0.31
4138,0.09
4139,0.12
4140,0.28
